County,Agency,Sworn,Reserve,Dispatcher,Total,Year,Snapshot,SourceFile,Full-Time Sworn
MONTEREY COUNTY,MARINA PD,34.0,4,0,38,2012,Jul,07-2012_clean.csv,
MONTEREY COUNTY,MONTEREY COUNTY DA,22.0,0,0,22,2012,Jul,07-2012_clean.csv,
MONTEREY COUNTY,MONTEREY COUNTY EMER COMM,0.0,0,55,55,2012,Jul,07-2012_clean.csv,
MONTEREY COUNTY,MONTEREY COUNTY SHERIFF'S OFFICE,287.0,5,0,292,2012,Jul,07-2012_clean.csv,
MONTEREY COUNTY,MONTEREY PD,46.0,0,0,46,2012,Jul,07-2012_clean.csv,
MONTEREY COUNTY,MONTEREY REG AIRPORT DIST PD,7.0,0,0,7,2012,Jul,07-2012_clean.csv,
MONTEREY COUNTY,PACIFIC GROVE PD,19.0,4,0,23,2012,Jul,07-2012_clean.csv,
MONTEREY COUNTY,SALINAS PD,147.0,14,0,161,2012,Jul,07-2012_clean.csv,
MONTEREY COUNTY,SAND CITY PD,10.0,2,0,12,2012,Jul,07-2012_clean.csv,
MONTEREY COUNTY,SEASIDE PD,39.0,5,0,44,2012,Jul,07-2012_clean.csv,
MONTEREY COUNTY,SOLEDAD PD,18.0,2,0,20,2012,Jul,07-2012_clean.csv,
NAPA COUNTY,CALISTOGA PD,10.0,2,3,15,2012,Jul,07-2012_clean.csv,
NAPA COUNTY,NAPA COUNTY DA,8.0,0,0,8,2012,Jul,07-2012_clean.csv,
NAPA COUNTY,NAPA COUNTY SD,101.0,0,0,101,2012,Jul,07-2012_clean.csv,
NAPA COUNTY,NAPA PD,65.0,0,25,90,2012,Jul,07-2012_clean.csv,
NAPA COUNTY,NAPA VALLEY COLLEGE DPS,4.0,0,0,4,2012,Jul,07-2012_clean.csv,
NAPA COUNTY,NAPA VALLEY RR PD,1.0,0,0,1,2012,Jul,07-2012_clean.csv,
NAPA COUNTY,SAINT HELENA PD,11.0,1,5,17,2012,Jul,07-2012_clean.csv,
NEVADA COUNTY,GRASS VALLEY PD,22.0,8,6,36,2012,Jul,07-2012_clean.csv,
NEVADA COUNTY,NEVADA CITY PD,10.0,5,0,15,2012,Jul,07-2012_clean.csv,
NEVADA COUNTY,NEVADA COUNTY DA,3.0,0,0,3,2012,Jul,07-2012_clean.csv,
NEVADA COUNTY,NEVADA COUNTY SD,65.0,11,14,90,2012,Jul,07-2012_clean.csv,
NEVADA COUNTY,TRUCKEE PD,22.0,2,0,24,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,ANAHEIM PD,359.0,9,34,402,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,BREA PD,93.0,0,16,109,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,BUENA PARK PD,84.0,8,11,103,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,COSTA MESA COMM DEPT,0.0,0,25,25,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,COSTA MESA PD,132.0,6,0,138,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,CSU FULLERTON PD,26.0,0,8,34,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,CYPRESS PD,54.0,0,0,54,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,FOUNTAIN VALLEY PD,58.0,1,11,70,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,FULLERTON PD,143.0,15,19,177,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,GARDEN GROVE PD,152.0,26,18,196,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,HUNTINGTON BEACH PD,203.0,9,27,239,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,IRVINE PD,196.0,4,20,220,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,IRVINE VALLEY CCD PD,4.0,0,2,6,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,LA HABRA PD,68.0,12,10,90,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,LA PALMA PD,23.0,5,9,37,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,LAGUNA BEACH PD,45.0,6,12,63,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,LOS ALAMITOS PD,22.0,3,0,25,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,NEWPORT BEACH PD,129.0,10,18,157,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,ORANGE COUNTY DA,125.0,0,0,125,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,ORANGE COUNTY DA WELFARE/FRAUD INV,33.0,0,0,33,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,ORANGE COUNTY SD/CORONER,1809.0,236,63,2108,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,ORANGE PD,151.0,12,15,178,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,PLACENTIA PD,46.0,2,14,62,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,SADDLEBACK CCD PD,7.0,0,0,7,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,SANTA ANA PD,324.0,19,30,373,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,SANTA ANA UNIF SCHL DIST PD,25.0,3,0,28,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,SEAL BEACH PD,31.0,5,0,36,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,TUSTIN PD,93.0,7,13,113,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,UC IRVINE PD,32.0,0,9,41,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,WEST CITIES COMM CTR,0.0,0,24,24,2012,Jul,07-2012_clean.csv,
ORANGE COUNTY,WESTMINSTER PD,89.0,12,14,115,2012,Jul,07-2012_clean.csv,
PLACER COUNTY,AUBURN PD,20.0,7,7,34,2012,Jul,07-2012_clean.csv,
PLACER COUNTY,LINCOLN PD,21.0,3,5,29,2012,Jul,07-2012_clean.csv,
PLACER COUNTY,PLACER COUNTY DA,9.0,0,0,9,2012,Jul,07-2012_clean.csv,
PLACER COUNTY,PLACER COUNTY SD,232.0,89,34,355,2012,Jul,07-2012_clean.csv,
PLACER COUNTY,ROCKLIN PD,52.0,6,17,75,2012,Jul,07-2012_clean.csv,
PLACER COUNTY,ROSEVILLE PD,119.0,6,24,149,2012,Jul,07-2012_clean.csv,
PLACER COUNTY,SIERRA COLLEGE PD (OBS),3.0,0,0,3,2012,Jul,07-2012_clean.csv,
PLUMAS COUNTY,PLUMAS COUNTY SD,31.0,15,10,56,2012,Jul,07-2012_clean.csv,
RIVERSIDE COUNTY,BANNING PD,32.0,1,9,42,2012,Jul,07-2012_clean.csv,
RIVERSIDE COUNTY,BEAUMONT PD,53.0,0,13,66,2012,Jul,07-2012_clean.csv,
RIVERSIDE COUNTY,BLYTHE PD,21.0,4,8,33,2012,Jul,07-2012_clean.csv,
RIVERSIDE COUNTY,CATHEDRAL CITY PD,51.0,18,19,88,2012,Jul,07-2012_clean.csv,
RIVERSIDE COUNTY,CORONA PD,146.0,3,25,174,2012,Jul,07-2012_clean.csv,
RIVERSIDE COUNTY,DESERT HOT SPRINGS PD,31.0,2,1,34,2012,Jul,07-2012_clean.csv,
RIVERSIDE COUNTY,HEMET PD,54.0,0,18,72,2012,Jul,07-2012_clean.csv,
RIVERSIDE COUNTY,INDIO PD,67.0,4,16,87,2012,Jul,07-2012_clean.csv,
RIVERSIDE COUNTY,MOUNT SAN JACINTO CCD PD,3.0,0,0,3,2012,Jul,07-2012_clean.csv,
RIVERSIDE COUNTY,MURRIETA PD,85.0,4,20,109,2012,Jul,07-2012_clean.csv,
RIVERSIDE COUNTY,PALM SPRINGS PD,87.0,15,17,119,2012,Jul,07-2012_clean.csv,
RIVERSIDE COUNTY,RIVERSIDE CCD PD,19.0,8,0,27,2012,Jul,07-2012_clean.csv,
RIVERSIDE COUNTY,RIVERSIDE COUNTY DA,113.0,0,2,115,2012,Jul,07-2012_clean.csv,
RIVERSIDE COUNTY,RIVERSIDE COUNTY PUBLIC SOCIAL SER,27.0,0,0,27,2012,Jul,07-2012_clean.csv,
RIVERSIDE COUNTY,RIVERSIDE COUNTY SD,2011.0,52,162,2225,2012,Jul,07-2012_clean.csv,
RIVERSIDE COUNTY,RIVERSIDE PD,371.0,0,49,420,2012,Jul,07-2012_clean.csv,
RIVERSIDE COUNTY,UC RIVERSIDE PD,27.0,0,8,35,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA ALCOHOLIC BEVERAGE CONTROL,175.0,0,0,175,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA ASSEMBLY SGT AT ARMS LEGIS,20.0,0,0,20,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA DEPT CONSUMER AFF DEN BD,16.0,0,0,16,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA DEPT CONSUMER AFF INVEST,57.0,0,0,57,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA DEPT CONSUMER AFF MED BD,88.0,0,0,88,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA DEPT DEVELOPMENTAL OPS,88.0,0,0,88,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA DEPT EMPLOYMENT DEVELOPMENT,42.0,0,0,42,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA DEPT FISH & GAME,348.0,5,0,353,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA DEPT HEALTH CARE SVCS,127.0,0,0,127,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA DEPT INSURANCE FRAUD,210.0,0,0,210,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA DEPT JUSTICE,304.0,0,0,304,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA DEPT MENTAL HEALTH,23.0,0,0,23,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA DEPT MOTOR VEHICLES,213.0,0,0,213,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA DEPT PARKS & RECREATION,611.0,0,73,684,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA DEPT PUB HEALTH FOOD/DRUG,106.0,0,0,106,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA DEPT SOCIAL SERVICES,54.0,0,0,54,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA DEPT TOXIC SUBSTANCES CNTL,12.0,0,0,12,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA FRANCHISE TAX BOARD,41.0,0,0,41,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA HIGHWAY PATROL,7417.0,0,957,8374,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA HORSE RACING BOARD,10.0,0,0,10,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA SECRETARY OF STATE OFC INV,7.0,0,0,7,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA STATE CONTROLLER - INVEST,1.0,0,0,1,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA STATE FAIR PD,2.0,0,0,2,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CA STATE LOTTERY,30.0,0,0,30,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CAL - EMA,8.0,0,0,8,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CAL FIRE,186.0,0,0,186,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CITRUS HEIGHTS PD,87.0,16,24,127,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,CSU SACRAMENTO DPS,24.0,0,8,32,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,ELK GROVE PD,128.0,10,22,160,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,FOLSOM PD,73.0,7,17,97,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,GALT PD,33.0,2,8,43,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,ISLETON PD,4.0,0,0,4,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,LOS RIOS CCD PD,31.0,3,0,34,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,SACRAMENTO COUNTY CORONER,13.0,0,0,13,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,SACRAMENTO COUNTY DA,36.0,0,0,36,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,SACRAMENTO COUNTY HUMAN ASST INV,21.0,0,0,21,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,SACRAMENTO COUNTY REG PARKS DEPT,14.0,0,0,14,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,SACRAMENTO COUNTY SD,1212.0,441,59,1712,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,SACRAMENTO PD,653.0,81,80,814,2012,Jul,07-2012_clean.csv,
SACRAMENTO COUNTY,TWIN RIVERS USD PD,23.0,8,0,31,2012,Jul,07-2012_clean.csv,
SAN BENITO COUNTY,HOLLISTER PD,21.0,1,0,22,2012,Jul,07-2012_clean.csv,
SAN BENITO COUNTY,SAN BENITO COUNTY DA,2.0,0,0,2,2012,Jul,07-2012_clean.csv,
SAN BENITO COUNTY,SAN BENITO COUNTY OES,0.0,0,2,2,2012,Jul,07-2012_clean.csv,
SAN BENITO COUNTY,SAN BENITO COUNTY SD,28.0,6,0,34,2012,Jul,07-2012_clean.csv,
SAN BERNARDINO COUNTY,BARSTOW PD,38.0,6,7,51,2012,Jul,07-2012_clean.csv,
SAN BERNARDINO COUNTY,CHINO PD,98.0,1,19,118,2012,Jul,07-2012_clean.csv,
SAN BERNARDINO COUNTY,COLTON PD,46.0,2,9,57,2012,Jul,07-2012_clean.csv,
SAN BERNARDINO COUNTY,CSU SAN BERNARDINO DPS,14.0,0,12,26,2012,Jul,07-2012_clean.csv,
SAN BERNARDINO COUNTY,FONTANA PD,175.0,3,26,204,2012,Jul,07-2012_clean.csv,
SAN BERNARDINO COUNTY,FONTANA UNIFIED SCHOOL DIST,16.0,0,10,26,2012,Jul,07-2012_clean.csv,
SAN BERNARDINO COUNTY,HESPERIA UNIFIED SCHOOL DIST,5.0,0,0,5,2012,Jul,07-2012_clean.csv,
SAN BERNARDINO COUNTY,MONTCLAIR PD,51.0,7,9,67,2012,Jul,07-2012_clean.csv,
SAN BERNARDINO COUNTY,ONTARIO PD,226.0,8,39,273,2012,Jul,07-2012_clean.csv,
SAN BERNARDINO COUNTY,REDLANDS PD,79.0,13,15,107,2012,Jul,07-2012_clean.csv,
SAN BERNARDINO COUNTY,RIALTO PD,91.0,2,14,107,2012,Jul,07-2012_clean.csv,
SAN BERNARDINO COUNTY,SAN BERNARDINO CCD PD,9.0,0,0,9,2012,Jul,07-2012_clean.csv,
SAN BERNARDINO COUNTY,SAN BERNARDINO COUNTY DA,45.0,0,0,45,2012,Jul,07-2012_clean.csv,
SAN BERNARDINO COUNTY,SAN BERNARDINO COUNTY SD,1704.0,219,149,2072,2012,Jul,07-2012_clean.csv,
SAN BERNARDINO COUNTY,SAN BERNARDINO PD,287.0,24,40,351,2012,Jul,07-2012_clean.csv,
SAN BERNARDINO COUNTY,SAN BERNARDINO UNIF SCHL DIST,23.0,2,6,31,2012,Jul,07-2012_clean.csv,
SAN BERNARDINO COUNTY,SNOWLINE JOINT UNIF SCHL DIST,3.0,1,0,4,2012,Jul,07-2012_clean.csv,
SAN BERNARDINO COUNTY,UPLAND PD,73.0,9,17,99,2012,Jul,07-2012_clean.csv,
SAN DIEGO COUNTY,CARLSBAD PD,108.0,3,17,128,2012,Jul,07-2012_clean.csv,
SAN DIEGO COUNTY,CHULA VISTA PD,208.0,11,24,243,2012,Jul,07-2012_clean.csv,
SAN DIEGO COUNTY,CORONADO PD,43.0,2,8,53,2012,Jul,07-2012_clean.csv,
SAN DIEGO COUNTY,CSU SAN DIEGO DPS,22.0,0,10,32,2012,Jul,07-2012_clean.csv,
SAN DIEGO COUNTY,CSU SAN MARCOS DPS,15.0,0,7,22,2012,Jul,07-2012_clean.csv,
SAN DIEGO COUNTY,EL CAJON PD,114.0,20,17,151,2012,Jul,07-2012_clean.csv,
SAN DIEGO COUNTY,ESCONDIDO PD,151.0,12,23,186,2012,Jul,07-2012_clean.csv,
SAN DIEGO COUNTY,GROSSMONT-CUYAMACA CCD PD,10.0,0,0,10,2012,Jul,07-2012_clean.csv,
SAN DIEGO COUNTY,LA MESA PD,66.0,2,17,85,2012,Jul,07-2012_clean.csv,
SAN DIEGO COUNTY,MIRA COSTA CCD PD,9.0,0,3,12,2012,Jul,07-2012_clean.csv,
SAN DIEGO COUNTY,NATIONAL CITY PD,81.0,11,15,107,2012,Jul,07-2012_clean.csv,
SAN DIEGO COUNTY,OCEANSIDE PD,203.0,3,28,234,2012,Jul,07-2012_clean.csv,
SAN DIEGO COUNTY,PALOMAR CCD PD,11.0,0,0,11,2012,Jul,07-2012_clean.csv,
SAN DIEGO COUNTY,SAN DIEGO CCD PD,38.0,0,8,46,2012,Jul,07-2012_clean.csv,
SAN DIEGO COUNTY,SAN DIEGO CITY SCHOOLS PD,38.0,0,8,46,2012,Jul,07-2012_clean.csv,
SAN DIEGO COUNTY,SAN DIEGO COUNTY DA,178.0,0,0,178,2012,Jul,07-2012_clean.csv,
SAN DIEGO COUNTY,SAN DIEGO COUNTY SD,1220.0,117,116,1453,2012,Jul,07-2012_clean.csv,
SAN DIEGO COUNTY,"SAN DIEGO HARBOR PD, PORT OF",123.0,0,14,137,2012,Jul,07-2012_clean.csv,
SAN DIEGO COUNTY,SAN DIEGO PD,1800.0,38,151,1989,2012,Jul,07-2012_clean.csv,
SAN DIEGO COUNTY,SOUTHWESTERN CCD PD,9.0,0,0,9,2012,Jul,07-2012_clean.csv,
SAN DIEGO COUNTY,UC SAN DIEGO PD,30.0,0,10,40,2012,Jul,07-2012_clean.csv,
SAN FRANCISCO COUNTY,CSU SAN FRANCISCO DPS,26.0,0,5,31,2012,Jul,07-2012_clean.csv,
SAN FRANCISCO COUNTY,SAN FRAN INT'L AIRPORT COMM,0.0,0,37,37,2012,Jul,07-2012_clean.csv,
SAN FRANCISCO COUNTY,SAN FRANCISCO CCD PD,29.0,0,0,29,2012,Jul,07-2012_clean.csv,
SAN FRANCISCO COUNTY,SAN FRANCISCO COUNTY DA,29.0,0,0,29,2012,Jul,07-2012_clean.csv,
SAN FRANCISCO COUNTY,SAN FRANCISCO COUNTY MED EXAM,11.0,0,0,11,2012,Jul,07-2012_clean.csv,
SAN FRANCISCO COUNTY,SAN FRANCISCO COUNTY SD,844.0,0,0,844,2012,Jul,07-2012_clean.csv,
SAN FRANCISCO COUNTY,SAN FRANCISCO DEPT EMER MGT,0.0,0,194,194,2012,Jul,07-2012_clean.csv,
SAN FRANCISCO COUNTY,SAN FRANCISCO MUNICIPAL RWY PD,3.0,0,0,3,2012,Jul,07-2012_clean.csv,
SAN FRANCISCO COUNTY,SAN FRANCISCO PD,2102.0,32,0,2134,2012,Jul,07-2012_clean.csv,
SAN FRANCISCO COUNTY,SUPREME COURT OF CALIFORNIA,1.0,0,0,1,2012,Jul,07-2012_clean.csv,
SAN FRANCISCO COUNTY,UC SAN FRANCISCO PD,51.0,0,8,59,2012,Jul,07-2012_clean.csv,
SAN JOAQUIN COUNTY,ESCALON PD,10.0,13,0,23,2012,Jul,07-2012_clean.csv,
SAN JOAQUIN COUNTY,LODI PD,70.0,4,22,96,2012,Jul,07-2012_clean.csv,
SAN JOAQUIN COUNTY,MANTECA PD,60.0,20,9,89,2012,Jul,07-2012_clean.csv,
SAN JOAQUIN COUNTY,RIPON PD,22.0,5,8,35,2012,Jul,07-2012_clean.csv,
SAN JOAQUIN COUNTY,SAN JOAQUIN COUNTY DA,22.0,0,0,22,2012,Jul,07-2012_clean.csv,
SAN JOAQUIN COUNTY,SAN JOAQUIN COUNTY SD,284.0,18,33,335,2012,Jul,07-2012_clean.csv,
SAN JOAQUIN COUNTY,SAN JOAQUIN DELTA COLLEGE PD,10.0,0,6,16,2012,Jul,07-2012_clean.csv,
SAN JOAQUIN COUNTY,STOCKTON PD,315.0,26,41,382,2012,Jul,07-2012_clean.csv,
SAN JOAQUIN COUNTY,STOCKTON UNIF SCHL DIST PD,20.0,1,8,29,2012,Jul,07-2012_clean.csv,
SAN JOAQUIN COUNTY,TRACY PD,82.0,0,15,97,2012,Jul,07-2012_clean.csv,
SAN LUIS OBISPO COUNTY,ARROYO GRANDE PD,24.0,2,7,33,2012,Jul,07-2012_clean.csv,
SAN LUIS OBISPO COUNTY,ATASCADERO PD,27.0,1,9,37,2012,Jul,07-2012_clean.csv,
SAN LUIS OBISPO COUNTY,CPSU SAN LUIS OBISPO PD,18.0,0,6,24,2012,Jul,07-2012_clean.csv,
SAN LUIS OBISPO COUNTY,CUESTA CCD DPS,6.0,0,0,6,2012,Jul,07-2012_clean.csv,
SAN LUIS OBISPO COUNTY,GROVER BEACH PD,17.0,2,8,27,2012,Jul,07-2012_clean.csv,
SAN LUIS OBISPO COUNTY,MORRO BAY PD,18.0,0,6,24,2012,Jul,07-2012_clean.csv,
SAN LUIS OBISPO COUNTY,PASO ROBLES PD,28.0,6,9,43,2012,Jul,07-2012_clean.csv,
SAN LUIS OBISPO COUNTY,PISMO BEACH PD,22.0,2,7,31,2012,Jul,07-2012_clean.csv,
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO COUNTY DA,13.0,0,0,13,2012,Jul,07-2012_clean.csv,
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO COUNTY SD,146.0,17,15,178,2012,Jul,07-2012_clean.csv,
SAN LUIS OBISPO COUNTY,SAN LUIS OBISPO PD,53.0,0,13,66,2012,Jul,07-2012_clean.csv,
SAN MATEO COUNTY,ATHERTON PD,18.0,4,14,36,2012,Jul,07-2012_clean.csv,
SAN MATEO COUNTY,BELMONT PD,28.0,4,9,41,2012,Jul,07-2012_clean.csv,
SAN MATEO COUNTY,BRISBANE PD,12.0,0,0,12,2012,Jul,07-2012_clean.csv,
SAN MATEO COUNTY,BROADMOOR PD,8.0,25,0,33,2012,Jul,07-2012_clean.csv,
SAN MATEO COUNTY,BURLINGAME PD,36.0,5,17,58,2012,Jul,07-2012_clean.csv,
SAN MATEO COUNTY,COLMA PD,17.0,0,5,22,2012,Jul,07-2012_clean.csv,
SAN MATEO COUNTY,DALY CITY PD,107.0,1,18,126,2012,Jul,07-2012_clean.csv,
SAN MATEO COUNTY,EAST PALO ALTO PD,39.0,0,0,39,2012,Jul,07-2012_clean.csv,
SAN MATEO COUNTY,FOSTER CITY PD,35.0,6,13,54,2012,Jul,07-2012_clean.csv,
SAN MATEO COUNTY,HILLSBOROUGH PD,25.0,1,7,33,2012,Jul,07-2012_clean.csv,
SAN MATEO COUNTY,MENLO PARK PD,46.0,3,17,66,2012,Jul,07-2012_clean.csv,
SAN MATEO COUNTY,PACIFICA PD,33.0,9,0,42,2012,Jul,07-2012_clean.csv,
SAN MATEO COUNTY,REDWOOD CITY PD,89.0,11,11,111,2012,Jul,07-2012_clean.csv,
SAN MATEO COUNTY,SAN BRUNO PD,44.0,7,7,58,2012,Jul,07-2012_clean.csv,
SAN MATEO COUNTY,SAN MATEO COUNTY CORONER,9.0,0,0,9,2012,Jul,07-2012_clean.csv,
SAN MATEO COUNTY,SAN MATEO COUNTY DA,14.0,0,0,14,2012,Jul,07-2012_clean.csv,
SAN MATEO COUNTY,SAN MATEO COUNTY PUB SFTY COMM CTR,0.0,0,40,40,2012,Jul,07-2012_clean.csv,
SAN MATEO COUNTY,SAN MATEO COUNTY SD,314.0,46,0,360,2012,Jul,07-2012_clean.csv,
SAN MATEO COUNTY,SAN MATEO PD,104.0,6,15,125,2012,Jul,07-2012_clean.csv,
SAN MATEO COUNTY,SOUTH SAN FRANCISCO PD,74.0,14,17,105,2012,Jul,07-2012_clean.csv,
SANTA BARBARA COUNTY,ALLAN HANCOCK CCD PD,3.0,4,3,10,2012,Jul,07-2012_clean.csv,
SANTA BARBARA COUNTY,GUADALUPE PD,13.0,4,2,19,2012,Jul,07-2012_clean.csv,
SANTA BARBARA COUNTY,LOMPOC PD,50.0,2,13,65,2012,Jul,07-2012_clean.csv,
SANTA BARBARA COUNTY,SANTA BARBARA COUNTY DA,20.0,0,0,20,2012,Jul,07-2012_clean.csv,
SANTA BARBARA COUNTY,SANTA BARBARA COUNTY SD,259.0,27,31,317,2012,Jul,07-2012_clean.csv,
SANTA BARBARA COUNTY,SANTA BARBARA PD,136.0,11,18,165,2012,Jul,07-2012_clean.csv,
SANTA BARBARA COUNTY,SANTA MARIA PD,98.0,4,19,121,2012,Jul,07-2012_clean.csv,
SANTA BARBARA COUNTY,UC SANTA BARBARA PD,30.0,0,7,37,2012,Jul,07-2012_clean.csv,
SANTA CLARA COUNTY,CAMPBELL PD,41.0,11,12,64,2012,Jul,07-2012_clean.csv,
SANTA CLARA COUNTY,CSU SAN JOSE PD,28.0,0,6,34,2012,Jul,07-2012_clean.csv,
SANTA CLARA COUNTY,FOOTHILL-DEANZA CCD PD,9.0,0,0,9,2012,Jul,07-2012_clean.csv,
SANTA CLARA COUNTY,GILROY PD,59.0,8,14,81,2012,Jul,07-2012_clean.csv,
SANTA CLARA COUNTY,LOS ALTOS PD,30.0,4,8,42,2012,Jul,07-2012_clean.csv,
SANTA CLARA COUNTY,LOS GATOS PD,38.0,9,6,53,2012,Jul,07-2012_clean.csv,
SANTA CLARA COUNTY,MILPITAS PD,80.0,5,14,99,2012,Jul,07-2012_clean.csv,
SANTA CLARA COUNTY,MORGAN HILL PD,35.0,5,9,49,2012,Jul,07-2012_clean.csv,
SANTA CLARA COUNTY,MOUNTAIN VIEW EMERG COMM,0.0,0,18,18,2012,Jul,07-2012_clean.csv,
SANTA CLARA COUNTY,MOUNTAIN VIEW PD,92.0,20,0,112,2012,Jul,07-2012_clean.csv,
SANTA CLARA COUNTY,PALO ALTO PD,79.0,9,26,114,2012,Jul,07-2012_clean.csv,
SANTA CLARA COUNTY,SAN JOSE PD,1099.0,86,142,1327,2012,Jul,07-2012_clean.csv,
SANTA CLARA COUNTY,SAN JOSE UNIF SCHL DIST PD,1.0,0,0,1,2012,Jul,07-2012_clean.csv,
SANTA CLARA COUNTY,SAN JOSE/EVERGREEN CCD PD,5.0,0,1,6,2012,Jul,07-2012_clean.csv,
SANTA CLARA COUNTY,SANTA CLARA COUNTY COMM DEPT,0.0,0,72,72,2012,Jul,07-2012_clean.csv,
SANTA CLARA COUNTY,SANTA CLARA COUNTY DA,66.0,0,0,66,2012,Jul,07-2012_clean.csv,
SANTA CLARA COUNTY,SANTA CLARA COUNTY SD,451.0,83,0,534,2012,Jul,07-2012_clean.csv,
SANTA CLARA COUNTY,SANTA CLARA PD,132.0,29,20,181,2012,Jul,07-2012_clean.csv,
SANTA CLARA COUNTY,SUNNYVALE DPS,199.0,0,22,221,2012,Jul,07-2012_clean.csv,
SANTA CLARA COUNTY,WEST VALLEY CCD PD,9.0,3,0,12,2012,Jul,07-2012_clean.csv,
SANTA CRUZ COUNTY,CAPITOLA PD,22.0,4,0,26,2012,Jul,07-2012_clean.csv,
SANTA CRUZ COUNTY,SANTA CRUZ COUNTY DA,13.0,0,0,13,2012,Jul,07-2012_clean.csv,
SANTA CRUZ COUNTY,SANTA CRUZ COUNTY SD,136.0,26,0,162,2012,Jul,07-2012_clean.csv,
SANTA CRUZ COUNTY,SANTA CRUZ PD,86.0,1,0,87,2012,Jul,07-2012_clean.csv,
